From Date,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,HOUR,MONTH
2020-12-18 06:00:00,86.73,166.68,4.96,42.65,23.06,0.5,12.0,76.53,0.09,21.19,6,12
2020-12-18 07:00:00,88.26,162.27,6.45,45.24,28.73,1.0,13.0,73.29,0.08,17.72,7,12
2020-12-18 08:00:00,94.48,168.02,9.42,48.01,26.81,1.0,11.5,69.18,0.08,21.87,8,12
2020-12-18 09:00:00,101.06,164.82,11.01,49.42,29.17,1.0,16.25,61.59,0.12,78.45,9,12
2020-12-18 10:00:00,87.77,169.92,10.35,53.06,12.11,1.0,22.25,53.28,0.11,66.31,10,12
2020-12-18 11:00:00,91.26,174.25,7.77,54.5,22.05,1.0,44.0,49.22,0.16,48.46,11,12
2020-12-18 12:00:00,79.7,170.61,6.04,52.79,18.64,1.0,66.25,44.8,0.24,35.79,12,12
2020-12-18 13:00:00,65.17,167.12,5.23,45.23,16.02,0.25,89.5,40.62,0.15,65.31,13,12
2020-12-18 14:00:00,61.09,170.66,4.33,46.45,13.06,1.0,80.75,49.34,0.09,246.52,14,12
2020-12-18 15:00:00,72.06,170.74,4.35,47.22,18.27,1.0,58.5,54.98,0.13,248.5,15,12
2020-12-18 16:00:00,91.11,190.39,5.42,51.12,11.72,1.0,45.5,59.7,0.14,58.12,16,12
2020-12-18 17:00:00,102.29,205.13,10.12,64.14,7.97,1.0,17.5,60.69,0.12,24.33,17,12
2020-12-18 18:00:00,118.58,222.24,27.2,72.73,11.6,1.75,1.0,68.72,0.1,102.77,18,12
2020-12-18 19:00:00,107.87,253.01,33.5,69.45,10.0,1.75,19.553333333333335,73.86,0.1,39.57,19,12
2020-12-18 20:00:00,107.25,256.45,44.88,67.06,7.01,2.0,20.133333333333333,76.1,0.09,32.0,20,12
2020-12-18 21:00:00,124.18,261.05,50.69,67.05,12.07,1.75,19.043333333333333,74.4,0.09,27.55,21,12
2020-12-18 22:00:00,92.24,265.09,21.78,63.37,10.19,1.0,2.5,69.83,0.09,27.93,22,12
2020-12-18 23:00:00,78.37,238.84,27.35,60.31,13.93,1.0,2.5,69.1,0.09,37.26,23,12
2020-12-19 00:00:00,129.28,204.71,56.28,31.95,5.92,1.48,16.24056338028169,74.82,0.09,40.92,0,12
2020-12-19 01:00:00,86.49,211.41,18.11,31.85,5.14,1.03,17.848857142857145,75.47,0.09,40.1,1,12
2020-12-19 02:00:00,64.31,188.98,7.6,27.73,4.74,0.8,4.0,77.5,0.09,31.37,2,12
2020-12-19 03:00:00,53.21,169.31,4.27,22.7,3.04,0.56,12.75,71.33,0.11,22.23,3,12
2020-12-19 04:00:00,45.33,152.36,3.75,19.77,3.92,0.44,20.5,67.97,0.09,25.59,4,12
2020-12-19 05:00:00,53.16,130.86,3.88,20.56,6.83,0.48,17.25,67.12,0.1,33.0,5,12
2020-12-19 06:00:00,59.8,120.93,3.39,22.96,5.8,0.55,10.75,67.28,0.08,41.58,6,12
2020-12-19 07:00:00,73.75,124.41,6.3,26.01,4.74,0.61,6.75,64.47,0.12,15.2,7,12
2020-12-19 08:00:00,79.33,150.26,9.16,26.52,2.64,0.67,7.75,60.59,0.18,20.96,8,12
2020-12-19 09:00:00,120.24,169.25,14.68,28.71,3.05,0.81,5.75,54.37,0.18,49.44,9,12
2020-12-19 10:00:00,89.86,186.02,9.99,27.75,2.74,0.71,13.5,49.19,0.23,58.37,10,12
2020-12-19 11:00:00,77.58,197.91,7.18,27.0,3.76,0.58,22.25,43.68,0.16,60.15,11,12
2020-12-19 12:00:00,85.66,187.12,4.81,26.15,2.75,0.56,34.5,42.08,0.3,34.25,12,12
2020-12-19 13:00:00,73.82,191.92,3.49,23.3,2.65,0.46,38.25,36.45,0.14,42.66,13,12
2020-12-19 14:00:00,60.4,206.63,3.18,21.89,3.92,0.41,37.75,33.52,0.12,46.86,14,12
2020-12-19 15:00:00,95.97,181.04,3.9,23.41,2.69,0.46,32.5,33.91,0.15,29.48,15,12
2020-12-19 16:00:00,84.72,158.15,4.91,26.68,3.04,0.51,23.5,35.03,0.2,34.59,16,12
2020-12-19 17:00:00,104.48,158.21,13.25,34.18,3.12,0.77,9.5,39.5,0.15,39.06,17,12
2020-12-19 18:00:00,147.8,196.93,25.99,37.19,2.8,1.23,22.394556962025316,60.12,0.1,28.81,18,12
2020-12-19 19:00:00,83.75,254.07,23.97,37.1,1.67,1.39,1.5,62.5,0.1,36.33,19,12
2020-12-19 20:00:00,82.13,247.12,49.6,37.6,3.77,1.75,20.133333333333333,63.13,0.1,27.1,20,12
2020-12-19 21:00:00,110.43,254.93,53.68,37.13,4.33,1.81,19.043333333333333,65.31,0.1,24.64,21,12
2020-12-19 22:00:00,95.28,258.04,24.39,34.57,3.39,1.25,1.5,63.66,0.1,38.57,22,12
2020-12-19 23:00:00,95.3,240.78,31.84,34.63,2.78,1.27,16.994705882352942,64.67,0.12,24.84,23,12
2020-12-20 00:00:00,78.26,221.48,3.4,27.09,3.35,0.78,8.0,63.66,0.12,23.55,0,12
2020-12-20 01:00:00,61.89,194.75,3.09,25.06,4.2,0.66,11.0,62.59,0.09,29.32,1,12
2020-12-20 02:00:00,63.23,170.61,2.59,22.37,3.08,0.53,15.0,62.42,0.09,27.5,2,12
2020-12-20 03:00:00,55.48,153.52,1.95,20.38,2.86,0.46,20.75,59.3,0.09,22.14,3,12
2020-12-20 04:00:00,54.91,138.42,1.89,19.52,2.57,0.32,24.75,56.41,0.09,22.99,4,12
2020-12-20 05:00:00,58.94,131.32,2.26,20.52,0.98,0.32,20.0,56.19,0.14,31.8,5,12
2020-12-20 06:00:00,60.27,138.9,2.3,22.59,0.73,0.39,15.25,58.33,0.09,30.82,6,12
2020-12-20 07:00:00,68.39,142.93,2.88,23.75,1.21,0.41,13.5,58.27,0.09,23.38,7,12
2020-12-20 08:00:00,103.09,155.0,4.8,26.18,1.74,0.53,8.5,54.39,0.12,39.53,8,12
2020-12-20 09:00:00,106.35,170.15,6.01,25.59,3.04,0.52,13.75,49.26,0.14,37.04,9,12
2020-12-20 10:00:00,78.56,169.78,3.39,25.05,2.78,0.47,21.5,42.2,0.24,40.36,10,12
2020-12-20 11:00:00,66.61,171.42,2.4,23.18,3.29,0.42,29.0,36.06,0.21,58.4,11,12
2020-12-20 12:00:00,69.41,187.99,1.5,20.93,2.49,0.38,43.0,34.1,0.24,48.29,12,12
2020-12-20 13:00:00,77.77,165.95,1.65,20.82,2.84,0.38,46.5,31.8,0.1,89.76,13,12
2020-12-20 14:00:00,68.91,150.66,1.3,19.07,2.89,0.29,48.75,29.88,0.14,107.73,14,12
2020-12-20 15:00:00,81.52,141.09,1.36,22.25,1.2,0.41,44.25,30.95,0.09,143.37,15,12
2020-12-20 16:00:00,144.41,172.78,2.15,28.23,1.79,0.51,28.25,33.53,0.08,48.34,16,12
2020-12-20 17:00:00,125.77,212.13,3.4,31.22,2.65,0.56,19.5,40.87,0.13,27.95,17,12
2020-12-20 18:00:00,69.21,190.02,3.34,31.32,1.98,0.69,15.75,56.72,0.11,121.22,18,12
2020-12-20 19:00:00,59.95,190.62,4.17,33.24,1.7,0.86,10.0,55.88,0.09,29.19,19,12
2020-12-20 20:00:00,82.91,196.39,3.34,31.87,1.94,0.89,9.75,67.7,0.08,31.76,20,12
2020-12-20 21:00:00,56.34,192.28,6.41,32.01,0.86,1.08,6.25,72.05,0.09,31.03,21,12
2020-12-20 22:00:00,76.34,185.97,5.97,31.6,1.33,1.02,2.5,69.37,0.09,28.49,22,12
2020-12-20 23:00:00,85.26,190.57,8.04,32.15,1.12,1.0,1.5,67.72,0.09,21.88,23,12
2020-12-21 00:00:00,72.15,179.98,7.93,31.3,0.42,1.0,2.0,71.45,0.09,18.51,0,12
2020-12-21 01:00:00,75.97,181.02,5.39,32.03,1.54,1.0,1.67,67.03,0.09,22.45,1,12
2020-12-21 02:00:00,66.42,174.68,2.42,28.41,2.53,1.0,4.25,67.44,0.09,22.56,2,12
2020-12-21 03:00:00,54.85,171.47,1.82,25.0,1.04,1.0,8.25,66.33,0.09,23.09,3,12
2020-12-21 04:00:00,54.59,164.34,1.98,24.83,0.77,1.0,4.5,69.77,0.09,21.81,4,12
2020-12-21 05:00:00,71.17,168.73,1.67,24.09,1.67,1.0,4.25,70.16,0.1,15.23,5,12
2020-12-21 06:00:00,82.8,180.23,2.52,25.33,3.12,1.0,3.75,68.58,0.11,15.17,6,12
2020-12-21 07:00:00,80.89,183.3,2.49,24.16,3.89,0.5,11.0,58.03,0.07,18.54,7,12
2020-12-21 08:00:00,81.59,157.51,3.46,24.87,3.22,0.0,12.25,47.62,0.17,31.79,8,12
2020-12-21 09:00:00,92.41,149.97,5.08,26.73,5.46,0.75,13.5,40.48,0.12,82.02,9,12
2020-12-21 10:00:00,101.3,166.8,4.41,27.29,6.13,0.25,19.0,33.85,0.15,93.76,10,12
2020-12-21 11:00:00,95.9,182.8,3.09,26.83,5.32,0.0,25.75,29.88,0.1,50.57,11,12
2020-12-21 12:00:00,77.59,155.76,2.46,24.19,5.46,0.0,33.5,26.38,0.27,34.59,12,12
2020-12-21 13:00:00,57.77,142.56,2.47,23.8,4.25,0.0,30.25,23.04,0.42,43.75,13,12
2020-12-21 14:00:00,49.39,126.57,2.06,23.29,3.98,0.0,35.0,23.63,0.23,36.73,14,12
2020-12-21 15:00:00,53.36,106.64,1.51,22.03,3.6,0.0,42.67,23.3,0.24,40.7,15,12
2020-12-21 16:00:00,48.33,117.05,2.3,26.2,1.53,0.0,33.67,24.61,0.2,32.73,16,12
2020-12-21 17:00:00,109.22,147.75,7.65,36.13,3.93,0.75,14.67,29.41,0.16,31.99,17,12
2020-12-21 18:00:00,154.3,214.3,16.76,40.42,2.6,1.0,1.0,40.47,0.12,32.29,18,12
2020-12-21 19:00:00,74.32,221.02,8.86,38.05,5.53,1.0,3.5,57.57,0.15,43.34,19,12
2020-12-21 20:00:00,56.82,216.35,5.53,35.28,4.16,1.0,6.25,56.76,0.11,52.5,20,12
2020-12-21 21:00:00,62.04,187.13,10.0,37.44,3.54,1.0,1.25,55.63,0.14,38.66,21,12
2020-12-21 22:00:00,70.41,160.23,9.31,34.77,3.65,1.0,1.33,60.3,0.1,16.86,22,12
2020-12-21 23:00:00,92.78,166.08,43.33,35.15,1.56,2.0,16.994705882352942,61.38,0.09,18.5,23,12
2020-12-22 00:00:00,86.41,192.99,52.06,34.68,4.51,1.48,16.24056338028169,63.83,0.09,13.15,0,12
2020-12-22 01:00:00,78.64,200.42,93.13,34.11,3.44,1.62,17.848857142857145,66.2,0.09,19.91,1,12
2020-12-22 02:00:00,73.02,202.45,12.16,32.63,7.41,0.93,17.982876712328768,63.34,0.09,13.36,2,12
2020-12-22 03:00:00,65.81,179.84,5.6,28.57,4.64,0.75,6.0,59.8,0.09,16.58,3,12
2020-12-22 04:00:00,56.55,163.43,5.67,26.54,5.29,0.57,6.0,59.4,0.09,26.15,4,12
2020-12-22 05:00:00,66.27,154.69,4.26,25.53,5.68,0.47,8.0,53.3,0.1,16.41,5,12
2020-12-22 06:00:00,70.62,154.09,3.52,24.34,5.65,0.41,12.5,46.5,0.1,31.91,6,12
2020-12-22 07:00:00,66.94,135.61,6.08,26.96,5.82,0.47,9.5,41.97,0.12,41.95,7,12
2020-12-22 08:00:00,84.31,123.97,11.4,28.07,6.75,0.57,7.25,38.8,0.12,29.34,8,12
2020-12-22 09:00:00,100.46,135.74,15.88,29.18,5.72,0.64,7.75,33.51,0.09,43.17,9,12
2020-12-22 10:00:00,83.92,173.29,9.46,29.08,5.08,0.56,13.5,29.22,0.12,106.12,10,12
2020-12-22 11:00:00,94.82,183.21,8.1,29.94,5.13,0.58,21.75,27.8,0.23,41.18,11,12
2020-12-22 12:00:00,84.68,175.8,5.26,28.48,8.4,0.51,28.75,24.27,0.15,100.98,12,12
2020-12-22 13:00:00,62.93,170.42,3.31,25.64,7.6,0.44,41.0,22.68,0.27,51.75,13,12
2020-12-22 14:00:00,51.85,143.43,2.48,21.01,3.57,0.38,54.0,20.88,0.12,118.09,14,12
2020-12-22 15:00:00,56.08,134.39,3.32,25.66,3.34,0.57,52.5,28.85,0.15,210.94,15,12
2020-12-22 16:00:00,78.69,150.01,3.34,26.77,2.13,0.64,69.5,36.39,0.1,224.24,16,12
2020-12-22 17:00:00,126.23,162.31,6.57,40.35,0.64,0.79,29.5,35.19,0.12,224.24,17,12
2020-12-22 18:00:00,179.13,252.63,8.07,45.13,1.2,1.1,7.5,46.24,0.09,175.13,18,12
2020-12-22 19:00:00,101.5,315.36,33.84,53.43,4.59,1.65,1.0,58.94,0.1,27.06,19,12
2020-12-22 20:00:00,82.42,276.92,22.88,42.5,2.19,1.33,1.0,63.65,0.09,28.52,20,12
2020-12-22 21:00:00,76.41,237.9,22.22,40.76,1.62,1.21,2.5,63.73,0.08,240.71,21,12
2020-12-22 22:00:00,90.12,205.52,48.55,38.73,0.58,1.69,1.0,64.84,0.09,238.18,22,12
2020-12-22 23:00:00,94.47,210.34,26.44,37.26,3.14,2.0,16.994705882352942,63.74,0.09,238.16,23,12
2020-12-23 00:00:00,94.18,193.02,39.73,36.65,4.58,1.55,16.24056338028169,64.59,0.09,238.15,0,12
2020-12-23 01:00:00,66.8,202.86,10.36,35.75,5.15,1.04,17.848857142857145,61.63,0.09,238.22,1,12
2020-12-23 02:00:00,56.77,175.81,8.91,31.96,5.91,0.91,2.0,65.52,0.09,238.19,2,12
2020-12-23 03:00:00,55.71,164.94,1.58,25.06,3.96,0.61,13.5,62.48,0.09,238.29,3,12
2020-12-23 04:00:00,48.61,143.05,1.76,23.3,3.71,0.55,15.25,66.63,0.09,238.25,4,12
2020-12-23 05:00:00,60.51,137.19,2.04,25.05,4.22,0.64,5.75,70.51,0.09,238.3,5,12
2020-12-23 06:00:00,68.98,137.65,6.29,32.57,3.27,0.84,2.25,73.15,0.09,238.3,6,12
2020-12-23 07:00:00,86.79,146.63,9.54,32.09,2.72,0.96,1.0,62.23,0.09,238.22,7,12
2020-12-23 08:00:00,112.26,173.98,6.28,32.23,2.97,0.9,3.0,51.3,0.1,238.21,8,12
2020-12-23 09:00:00,122.66,182.45,6.42,32.38,5.45,0.79,11.0,44.49,0.15,238.09,9,12
2020-12-23 10:00:00,85.67,183.0,3.17,31.99,6.87,0.62,31.25,35.49,0.24,238.1,10,12
2020-12-23 11:00:00,91.91,218.47,2.54,29.61,3.49,0.68,37.25,31.21,0.22,246.03,11,12
2020-12-23 12:00:00,111.52,216.97,1.9,28.32,3.42,0.66,51.5,26.72,0.12,142.47,12,12
2020-12-23 13:00:00,99.67,195.55,1.55,27.09,2.86,0.69,59.25,27.35,0.07,110.27,13,12
2020-12-23 14:00:00,92.05,196.51,1.34,23.83,2.39,0.6,67.0,28.56,0.09,208.05,14,12
2020-12-23 15:00:00,77.99,180.33,1.17,22.24,0.78,0.49,57.5,28.94,0.08,224.06,15,12
2020-12-23 16:00:00,91.86,152.34,1.47,26.4,0.91,0.58,56.75,35.8,0.08,220.88,16,12
2020-12-23 17:00:00,119.68,181.17,2.5,36.45,3.25,0.87,32.25,41.07,0.09,22.78,17,12
2020-12-23 18:00:00,119.34,231.94,22.14,48.62,0.97,1.76,2.0,48.48,0.09,28.38,18,12
2020-12-23 19:00:00,91.87,278.41,20.85,44.93,1.41,1.62,19.553333333333335,55.81,0.09,36.24,19,12
2020-12-23 20:00:00,70.41,254.13,11.64,43.51,0.44,1.33,1.0,52.91,0.11,33.57,20,12
2020-12-23 21:00:00,80.46,233.77,19.17,42.28,1.61,1.42,19.043333333333333,52.78,0.11,29.87,21,12
2020-12-23 22:00:00,104.52,207.23,19.8,40.3,2.25,1.51,1.0,55.9,0.12,25.46,22,12
2020-12-23 23:00:00,84.65,212.86,11.97,37.76,2.64,1.29,16.994705882352942,62.9,0.09,22.92,23,12
2020-12-24 00:00:00,89.43,225.38,29.01,36.13,3.23,1.65,16.24056338028169,69.88,0.09,21.45,0,12
2020-12-24 01:00:00,93.33,226.59,15.43,39.42,8.4,1.24,1.0,70.71,0.09,21.27,1,12
2020-12-24 02:00:00,77.59,217.58,12.78,37.02,8.38,1.23,17.982876712328768,72.15,0.09,21.79,2,12
2020-12-24 03:00:00,82.23,187.31,3.96,29.7,4.06,0.91,7.0,67.5,0.1,25.81,3,12
2020-12-24 04:00:00,70.06,178.42,1.57,26.53,4.39,0.71,14.25,64.1,0.1,23.77,4,12
2020-12-24 05:00:00,61.47,157.71,1.6,25.37,8.45,0.62,20.0,64.28,0.09,22.3,5,12
2020-12-24 06:00:00,67.33,159.65,2.62,28.08,6.74,0.71,12.5,65.05,0.09,21.7,6,12
2020-12-24 07:00:00,103.59,167.05,9.03,32.5,5.25,0.96,12.5,63.25,0.13,18.32,7,12
2020-12-24 08:00:00,105.24,190.89,3.65,30.01,2.78,0.79,13.25,54.4,0.09,30.07,8,12
2020-12-24 09:00:00,99.39,179.3,4.02,30.17,3.28,0.81,18.75,47.78,0.17,36.7,9,12
2020-12-24 10:00:00,97.02,136.76,3.32,29.88,6.84,0.64,25.33,41.45,0.2,44.23,10,12
2020-12-24 11:00:00,94.70729411764705,182.18552941176472,3.25,30.7,5.7,0.44,25.5,36.22,0.33,45.03,11,12
2020-12-24 12:00:00,85.8,166.05,1.77,27.27,4.8,0.28,77.0,31.36,0.18,67.8,12,12
2020-12-24 13:00:00,79.31,177.53,1.43,24.9,2.83,0.11,57.5,28.64,0.2,99.09,13,12
2020-12-24 14:00:00,58.45,160.84,1.65,23.75,3.43,0.0,70.0,26.89,0.17,59.3,14,12
2020-12-24 15:00:00,69.05,137.78,1.81,26.62,5.08,0.02,55.75,37.89,0.16,129.49,15,12
2020-12-24 16:00:00,95.96,132.05,2.13,27.2,6.94,0.06,44.75,49.59,0.22,90.0,16,12
2020-12-24 17:00:00,89.42,166.12,3.43,33.82,8.02,0.75,30.75,57.26,0.14,38.86,17,12
2020-12-24 18:00:00,96.84,231.53,6.88,41.3,1.46,1.3,20.75,58.42,0.12,212.1,18,12
2020-12-24 19:00:00,90.26,252.43,11.87,43.91,2.9,1.63,1.33,59.49,0.13,188.19,19,12
2020-12-24 20:00:00,87.81,265.78,6.07,45.24,2.82,1.56,4.67,58.46,0.11,191.91,20,12
2020-12-24 21:00:00,110.21,252.73,7.36,44.63,0.75,1.71,2.25,62.88,0.09,353.59,21,12
2020-12-24 22:00:00,127.47,259.7,33.91,42.69,6.01,2.46,1.33,68.96,0.09,353.66,22,12
2020-12-24 23:00:00,125.84,270.21,45.03,41.0,9.48,2.48,1.0,71.68,0.09,353.69,23,12
2020-12-25 00:00:00,134.52,278.84,64.56,38.54,3.04,2.75,1.25,75.26,0.09,353.59,0,12
2020-12-25 01:00:00,136.6,296.75,54.36,36.63,3.24,2.38,1.25,77.71,0.09,353.64,1,12
2020-12-25 02:00:00,114.25,297.63,38.23,38.04,1.93,1.91,2.5,76.36,0.09,353.63,2,12
2020-12-25 03:00:00,106.07,280.52,19.32,35.7,4.63,1.62,4.25,79.22,0.09,353.66,3,12
2020-12-25 04:00:00,108.69,260.83,10.39,35.69,5.65,1.53,10.0,76.21,0.11,354.63,4,12
2020-12-25 05:00:00,112.74,234.53,2.85,31.71,3.38,1.23,11.75,73.51,0.15,25.31,5,12
2020-12-25 06:00:00,107.24,235.75,2.08,29.11,5.09,1.04,10.75,68.58,0.11,27.18,6,12
2020-12-25 07:00:00,102.83,214.99,2.23,26.71,2.54,0.95,13.0,59.6,0.17,83.22,7,12
2020-12-25 08:00:00,104.62,199.94,2.56,28.47,3.3,0.92,9.75,52.58,0.08,196.8,8,12
2020-12-25 09:00:00,88.09,199.89,2.97,27.72,3.7,0.87,10.25,44.81,0.08,75.67,9,12
2020-12-25 10:00:00,89.89,177.73,3.33,28.86,2.75,0.91,11.25,41.1,0.12,78.37,10,12
2020-12-25 11:00:00,101.26,184.21,2.41,29.58,0.41,0.93,32.75,37.58,0.1,165.24,11,12
2020-12-25 12:00:00,116.38,223.26,2.05,28.0,2.66,0.88,50.75,35.67,0.14,42.42,12,12
2020-12-25 13:00:00,97.62,210.31,1.4,24.13,1.77,0.78,67.75,31.87,0.16,162.16,13,12
2020-12-25 14:00:00,66.71,189.7,0.94,19.71,3.15,0.58,72.75,29.18,0.2,119.63,14,12
2020-12-25 15:00:00,82.71,158.35,1.15,23.87,2.23,0.7,76.0,30.96,0.08,173.22,15,12
2020-12-25 16:00:00,134.42,186.73,1.8,26.84,2.13,0.9,68.75,38.91,0.13,218.82,16,12
2020-12-25 17:00:00,148.78,206.03,2.15,36.01,1.04,1.2,50.75,44.9,0.12,218.85,17,12
2020-12-25 18:00:00,135.54,286.88,4.94,46.07,1.39,1.59,16.75,57.8,0.1,218.92,18,12
2020-12-25 19:00:00,99.93,314.64,5.49,51.6,2.62,1.88,8.75,61.98,0.1,218.89,19,12
2020-12-25 20:00:00,98.7,305.0,4.52,52.37,1.5,2.0,6.5,61.96,0.11,219.0,20,12
2020-12-25 21:00:00,92.4,319.46,5.34,45.09,2.13,1.68,5.75,66.22,0.11,218.9,21,12
2020-12-25 22:00:00,96.97,267.95,7.43,42.42,1.26,1.6,9.0,62.0,0.12,219.03,22,12
2020-12-25 23:00:00,96.28,236.47,4.15,37.82,2.01,1.27,14.33,61.03,0.09,219.01,23,12
2020-12-26 00:00:00,97.65,209.65,54.18,77.96,5.4,2.25,15.5,68.35,0.09,218.95,0,12
2020-12-26 01:00:00,131.92,236.71,51.23,83.62,6.34,2.0,14.75,68.88,0.09,218.96,1,12
2020-12-26 02:00:00,98.6,244.11,5.17,61.51,6.21,1.0,31.25,65.9,0.09,219.0,2,12
2020-12-26 03:00:00,89.42,222.62,3.76,58.87,9.19,1.0,16.0,67.43,0.09,219.05,3,12
2020-12-26 04:00:00,81.64,199.19,2.57,47.01,11.9,1.0,34.75,67.03,0.09,218.99,4,12
2020-12-26 05:00:00,75.55,168.92,2.4,45.59,7.31,1.0,36.75,64.71,0.09,219.0,5,12
2020-12-26 06:00:00,79.76,158.38,6.19,52.26,8.82,1.0,11.5,67.33,0.09,219.03,6,12
2020-12-26 07:00:00,88.78,166.38,13.54,53.94,8.9,1.0,2.5,72.08,0.09,219.3,7,12
2020-12-26 08:00:00,146.97,196.9,45.31,64.13,12.44,2.0,16.950657894736842,62.02,0.09,219.35,8,12
2020-12-26 09:00:00,122.39,241.36,9.26,61.35,18.96,1.0,21.5,47.06,0.14,181.69,9,12
2020-12-26 10:00:00,106.71,227.9,7.93,65.55,23.52,1.0,39.75,42.36,0.15,242.81,10,12
2020-12-26 11:00:00,105.56,230.13,3.47,56.29,13.99,1.0,88.33,38.63,0.12,133.19,11,12
2020-12-26 12:00:00,109.41,242.45,2.46,51.98,16.73,1.0,145.5,35.28,0.2,135.33,12,12
2020-12-26 13:00:00,130.15,272.37,1.89,44.92,19.37,1.0,126.25,31.21,0.16,139.75,13,12
2020-12-26 14:00:00,132.23,251.96,2.38,49.7,13.51,1.0,138.25,33.74,0.1,156.45,14,12
2020-12-26 15:00:00,123.34,260.69,1.91,44.89,10.02,1.0,125.75,37.23,0.11,237.07,15,12
2020-12-26 16:00:00,89.19,236.04,1.85,42.49,7.26,1.0,113.5,38.88,0.17,234.75,16,12
2020-12-26 17:00:00,110.37,196.94,2.15,47.6,5.81,1.0,99.25,48.87,0.14,248.7,17,12
2020-12-26 18:00:00,185.53,256.66,4.1,67.34,4.5,1.0,44.25,53.14,0.11,252.6,18,12
2020-12-26 19:00:00,136.98,334.13,6.9,76.84,5.41,1.5,23.0,62.85,0.11,214.19,19,12
2020-12-26 20:00:00,75.66,304.09,4.0,68.84,3.87,1.0,48.25,70.35,0.11,20.68,20,12
2020-12-26 21:00:00,78.05,280.42,4.44,73.01,1.64,1.0,48.25,73.45,0.12,27.65,21,12
2020-12-26 22:00:00,83.9,263.41,4.8,70.77,3.7,1.0,42.75,70.55,0.15,33.1,22,12
2020-12-26 23:00:00,97.19,223.55,7.92,78.1,5.21,1.67,17.33,71.68,0.1,23.84,23,12
2020-12-27 00:00:00,90.99,234.54,2.58,29.28,1.61,1.0,40.5,72.28,0.11,35.41,0,12
2020-12-27 01:00:00,78.44,217.25,2.34,24.35,0.95,1.0,44.75,72.12,0.1,27.6,1,12
2020-12-27 02:00:00,73.64,195.3,2.12,22.3,1.72,1.0,53.75,69.27,0.1,41.45,2,12
2020-12-27 03:00:00,75.75,179.25,2.08,20.93,2.65,1.0,50.75,67.98,0.13,36.21,3,12
2020-12-27 04:00:00,74.9,169.41,2.02,21.16,1.2,1.0,46.75,66.01,0.13,25.16,4,12
2020-12-27 05:00:00,86.5,165.06,2.22,25.61,2.34,1.0,24.25,70.06,0.1,19.22,5,12
2020-12-27 06:00:00,110.12,181.12,3.79,28.6,1.69,1.0,9.25,72.98,0.1,24.2,6,12
2020-12-27 07:00:00,129.91,204.0,32.58,34.62,1.77,1.5,1.0,73.55,0.09,20.82,7,12
2020-12-27 08:00:00,137.88,226.24,7.15,30.73,0.72,1.0,14.25,66.45,0.14,31.06,8,12
2020-12-27 09:00:00,122.24,218.45,3.84,30.38,1.15,1.0,34.25,59.72,0.1,29.01,9,12
2020-12-27 10:00:00,136.5,220.53,3.18,27.92,2.15,1.0,41.5,51.86,0.1,81.82,10,12
2020-12-27 11:00:00,111.16,238.28,2.09,24.08,1.07,1.0,48.0,50.62,0.12,110.28,11,12
2020-12-27 12:00:00,72.77,218.31,2.76,23.32,0.88,1.0,50.75,50.03,0.17,145.52,12,12
2020-12-27 13:00:00,92.44,200.63,2.56,23.21,1.47,1.0,50.25,47.61,0.24,136.82,13,12
2020-12-27 14:00:00,148.05,199.22,2.79,24.63,1.07,1.0,50.75,49.06,0.24,55.25,14,12
2020-12-27 15:00:00,177.1,241.92,2.08,23.2,3.52,1.0,64.0,49.76,0.18,126.87,15,12
2020-12-27 16:00:00,135.32,300.36,2.91,26.55,2.3,1.0,56.25,50.2,0.14,118.06,16,12
2020-12-27 17:00:00,127.34,305.31,2.81,29.79,2.92,1.0,49.25,56.6,0.08,33.08,17,12
2020-12-27 18:00:00,169.19,320.05,3.28,33.86,2.15,1.0,27.75,64.17,0.08,19.9,18,12
2020-12-27 19:00:00,149.66,359.56,4.33,36.46,0.81,1.0,15.0,69.95,0.09,34.34,19,12
2020-12-27 20:00:00,79.53,317.04,4.52,33.88,0.72,1.0,18.25,68.11,0.1,44.53,20,12
2020-12-27 21:00:00,91.92,258.21,7.51,36.09,1.6,1.0,6.25,67.93,0.09,32.22,21,12
2020-12-27 22:00:00,117.16,244.25,11.03,36.69,2.44,2.0,1.0,69.93,0.09,33.27,22,12
2020-12-27 23:00:00,124.57,252.24,22.47,37.33,1.5,2.0,16.994705882352942,70.57,0.09,42.99,23,12
2020-12-28 00:00:00,104.39,231.93,3.07,62.08,2.87,1.17,5.67,65.75,0.09,29.68,0,12
2020-12-28 01:00:00,84.74,199.74,1.32,47.26,2.89,0.84,17.25,61.02,0.09,32.7,1,12
2020-12-28 02:00:00,79.98,182.45,1.09,45.56,3.91,0.78,17.0,60.18,0.09,33.33,2,12
2020-12-28 03:00:00,71.27,152.19,0.87,39.4,2.85,0.74,20.5,60.83,0.09,35.38,3,12
2020-12-28 04:00:00,67.47,160.1,1.02,41.08,1.28,0.73,15.25,62.46,0.09,22.16,4,12
2020-12-28 05:00:00,65.28,154.28,3.31,49.19,3.04,0.78,6.25,66.16,0.09,26.35,5,12
2020-12-28 06:00:00,77.84,165.28,11.39,55.53,1.26,0.91,1.0,65.99,0.09,22.31,6,12
2020-12-28 07:00:00,106.1,165.26,21.08,54.25,0.35,1.21,17.651780821917807,66.71,0.09,24.93,7,12
